"","lon","lat"
"5097",-57.14722,-25.62083
"5098",-57.4,-25.45
"5105",-57.57419,-25.25943
"5107",-57.64584,-25.27682
"5111",-58.29346,-26.86879
"5112",-54.9,-24.86667
"5113",-55.08333,-25.11667
"5114",-56.44028,-25.44444
"5116",-58.83333,-27.46667
"5117",-58.24458,-27.27043
"5118",-58.244579,-27.27043
"5119",-58.551899,-27.314404
"5121",-56.68333,-27.6
"5122",-64.18333,-31.4
"5123",-62.68873,-32.62591
"5125",-64.51667,-31.4
"5127",-65.21667,-26.81667
"5128",-64.323967,-23.146954
"5129",-65.416664,-24.783333
"5130",-65.976143,-26.07295
"5131",-63.80131,-22.51636
"5132",-63.69128,-22.05011
"5134",-63.801311,-22.516359
"5135",-65.41666,-24.78333
"5136",-64.32598,-23.13223
"5139",-58.482288,-34.601387
"5140",-58.522693,-34.617016
"5141",-58.5,-34.58333
"5142",-58.45,-34.6
"5143",-58.4525,-34.58701
"5144",-58.48333,-34.58333
"5145",-58.48138,-34.5952
"5146",-58.47228,-34.58682
"5147",-58.49694,-34.57333
"5149",-58.17814,-26.17753
"5151",-64.26667,-27.78333
"5153",-58.537316,-34.576126
"5154",-60.562505,-36.680257
"5155",-58.6725,-34.5875
"5156",-60.22694,-33.33028
"5157",-60.93333,-34.55
"5158",-58.47985,-34.70805
"5160",-58.26944,-34.72028
"5161",-57.94889,-34.93139
"5162",-58.53008,-34.60052
"5163",-58.53298,-34.5996
"5164",-64.86787,-24.23166
"5165",-65.19343,-24.24676
"5166",-55.883331,-27.383333
"5167",-55.930241,-27.404575
"5168",-54.573551,-25.599119
"5169",-55.88333,-27.38333
"5170",-54.57355,-25.59912
"5171",-54.5786,-25.59716
"5172",-55.13333,-27.48333
"5173",-54.62681,-26.39992
"5176",-60.966667,-26.950001
"5177",-60.45,-26.78333
"5178",-60.44025,-26.79069
"5179",-60.05127,-26.93298
"5180",-60.21537,-26.87093
"5181",-61.97358,-24.62754
"5182",-60.71369,-27.57583
"5183",-58.93341,-27.4823
"5184",-60.26402,-25.63977
"5185",-60.90861,-27.68537
"5186",-61.13747,-27.83261
"5187",-59.34158,-26.53743
"5188",-59.666672,-29.116671
"5189",-59.76667,-29.5
"5190",-60.700001,-31.633329
"5191",-60.66667,-32.95
"5192",-60.7,-31.63333
"5194",-60.69445,-32.87185
"5195",-60.6665,-32.95074
"5197",55.266998,-21
"5198",55.269463,-21.014089
"5199",55.267,-21
"5200",55.4504,-20.88231
"5201",55.450401,-20.882311
"5202",55.26667,-21
"5203",55.267361,-21.083576
"5204",55.599998,-21.1
"5205",55.29626,-21.02181
"5206",40.51775,-12.97395
"5207",167.16034,-15.51739
"5211",166.779817,-22.312535
"5212",164.4326,-20.3506
"5213",166.218942,-22.014291
"5214",167.996704,-21.493098
"5215",164.900416,-21.114893
"5216",164.8518,-21.059
"5220",165.8182,-21.7115
"5223",166.3505,-22.1337
"5224",165.396,-21.0772
"5225",159.95,-9.43333
"5226",125.75,-8.83333
"5228",125.588,-8.56619
"5230",48.12316,-21.23884
"5231",48.01055,-22.14862
"5232",13.23118,-8.85838
"5233",13.29111,-8.82139
"5234",15.40681,-7.17367
"5236",145.93333,-17.93333
"5237",146.803101,-19.243259
"5238",146.807027,-19.24714
"5240",146.8,-19.25
"5243",146.035355,-17.534575
"5244",146.03334,-17.53333
"5246",146.0072,-17.80747
"5247",146.26666,-20.1
"5248",145.738876,-16.866671
"5249",145.766663,-16.916668
"5251",145.76625,-16.92304
"5253",145.740997,-16.924999
"5255",145.71668,-16.93333
"5256",145.76398,-16.9231
"5257",145.72937,-16.90023
"5258",145.73665,-16.91706
"5261",145.72961,-16.93558
"5262",145.74443,-17.01902
"5263",145.71555,-16.89921
"5266",145.36667,-16.46667
"5269",-82.36417,23.13195
"5270",-80.43555,22.14611
"5271",-79.96667,22.4
"5272",-77.11667,20.34333
"5273",-77.91694,21.38083
"5274",-79.919273,22.493719
"5276",-78.76255,21.84135
"5277",-82.30028,23.12389
"5279",-76.26305,20.88722
"5280",-78.6275,22.10944
"5281",-75.20917,20.14444
"5282",-82.35305,23.13026
"5283",-76.86722,17.97024
"5284",-77.20098,18.43581
"5285",-53.216667,5.483333
"5286",-52.650002,5.15
"5287",-54.033333,5.5
"5288",-51.799999,3.9
"5289",-53.12578,3.93389
"5290",-52.33333,4.93333
"5292",-72.409444,18.534444
"5293",-78.416672,26.633329
"5294",-77.336479,25.074366
"5295",-76.033732,23.696411
"5296",-77.400002,25.033333
"5297",-66.916664,10.5
"5298",-67.627478,10.279887
"5299",-67.578304,10.264497
"5300",-70.559998,10.78111
"5301",-72.166672,10
"5302",-70.603615,9.317778
"5303",-62.641022,8.35122
"5306",-62.65278,8.35333
"5307",-64.61667,10.21667
"5308",-64.7,10.2
"5309",-71.145,8.59833
"5311",-67.46667,9.96667
"5312",-68.0125,10.47306
"5313",-72.14161,7.9137
"5314",-63.92292,11.06875
"5315",-62.72316,8.2853
"5316",-66.9928,10.34827
"5317",-64.69639,10.20167
"5318",-64.35636,9.30053
"5320",-68.00389,10.18056
"5321",-66.91666,10.5
"5322",-70.76162,7.08836
"5323",-70.20749,8.62261
"5324",-66.93473,10.59729
"5325",-64.45944,9.43417
"5326",-67.28479,10.23132
"5327",-67.55819,10.16001
"5328",-66.73972,10.61813
"5329",-68.60052,10.35067
"5330",-71.64056,10.63167
"5332",-67.59583,10.24694
"5333",-64.25,8.88333
"5336",-64.03398,10.91368
"5337",-68.00117,10.16589
"5338",-66.43945,10.22633
"5339",-67.02173,10.57955
"5346",-91.86667,14.7
"5347",-89.53333,14.96667
"5348",-91.68333,14.53333
"5349",-91.3,14.2
"5350",-91.75388,14.37273
"5352",-91.866669,14.7
"5354",-89.9,14.28333
"5355",-91.58333,14.56667
"5357",-99.133331,23.73333
"5358",-98.416672,21.133329
"5359",-97.050003,20.066669
"5360",-96.916664,19.533333
"5361",-98.98333,18.75
"5362",-97.917,16.417
"5363",-97.066673,18.85
"5364",-97.916664,22.4
"5365",-89.620003,20.969999
"5366",-88.198997,20.688
"5367",-99.8825,16.863611
"5369",-97.83334,22.26667
"5370",-108.45,25.56667
"5371",-110.96667,29.06667
"5372",-98.15,24.85
"5373",-103.33334,20.66667
"5374",-106.48333,31.73333
"5375",-103.06667,20.63333
"5376",-99.51554,27.49346
"5377",-101.25,21.01667
"5378",-100.31667,25.66667
"5379",-98.95,18.8
"5380",-96.71667,17.05
"5381",-100.25,25.68333
"5382",-100.2,25.76667
"5383",-99.165,19.385
"5384",-97.06667,18.85
"5385",-103.31667,20.65
"5386",-102.97959,25.75869
"5387",-105.23066,20.62042
"5388",-86.84656,21.17429
"5389",-101.18442,19.70078
"5391",-102.06667,19.41667
"5392",-93.11667,16.75
"5393",-99.25,18.91667
"5394",-98.05,20.18333
"5395",-97.38333,18.45
"5396",-98.28333,26.08333
"5397",-111.51667,28.6
"5398",-97.85,22.21667
"5399",-99.5,17.55
"5400",-99.23333,18.85
"5401",-97.1,18.85
"5402",-110.9,27.93333
"5403",-102,20.35
"5404",-87.43398,20.20067
"5406",-92.283,14.9
"5407",-97.91666,22.4
"5408",-102.71667,20.06667
"5409",-89.56667,20.93333
"5410",-98.1,25.98333
"5411",-100.4,25.66667
"5412",-97.10863,18.88378
"5413",-94.41667,18.15
"5414",-86.91667,20.41667
"5415",-92.6,17.76667
"5416",-99.13333,23.73333
"5417",-86.85289,21.1925
"5418",-97.5,25.88333
"5419",-89.62,20.97
"5420",-97.8,22.26667
"5421",-87.07987,20.6274
"5422",-96.11667,18.1
"5423",-100.96667,25.93333
"5424",-99.55199,27.46474
"5425",-88.199,20.688
"5426",-102.2,17.95833
"5427",-97.15,20.617
"5428",-97,19.03333
"5429",-89.75,20.88333
"5430",-100.73333,18.88333
"5431",-96.42222,18.62778
"5432",-88.39239,18.67829
"5434",-97.45946,20.53315
"5435",-99.3198,18.6168
"5436",-90.05033,20.37168
"5437",-90.7378,18.60646
"5438",-110.92619,29.08668
"5439",-97.40449,20.96457
"5440",-95.88196,18.10847
"5441",-99.48333,17.45
"5442",-101.01991,22.14494
"5443",-100.683,17.25
"5444",-100.28333,22.43333
"5445",-98.78333,21.26667
"5446",-106.41666,23.21667
"5447",-98.98,19.36056
"5448",-99.3979,18.72741
"5449",-98.7319,21.40069
"5450",-99.29981,19.61387
"5451",-106.71667,24.66667
"5452",-94.63695,17.99528
"5453",-94.91495,17.94869
"5454",-110.3,24.16667
"5455",-95.2,18.558
"5456",-99.195,18.659
"5457",-89.27753,21.10024
"5458",-97.06785,15.8565
"5459",-89.01667,20.93333
"5460",-97.42583,20.51357
"5461",-95,17
"5462",-94.9,17.91667
"5463",-96.71985,17.05096
"5464",-89.70451,21.01507
"5465",-89.87534,21.01814
"5466",-95.6875,16.69528
"5467",-99.9156,16.83778
"5468",-96.93333,18.88333
"5469",-99.173,23.78309
"5470",-99.56667,18.35
"5471",-94.14381,18.14231
"5472",-89.51985,21.13558
"5473",-89.2559,20.87482
"5474",-95.0974,16.56126
"5475",-88.15,21.15
"5476",-96.96174,19.21081
"5477",-97.69952,20.2072
"5478",-95.31515,16.23175
"5479",-99.00558,23.91871
"5480",-99.49072,24.47037
"5481",-103.4918,25.56815
"5482",-98.99117,21.38317
"5483",-88.29295,18.49536
"5484",-95.25964,16.37442
"5485",-96.55,19.75556
"5486",-97.68472,21.3504
"5487",-88.25201,19.38702
"5489",-101.59729,20.2847
"5490",-88.41666,21.3
"5491",-111.34043,26.00705
"5492",-97.5341,25.28956
"5493",-100.97786,25.48605
"5494",-110.81667,27.96667
"5495",-98.75219,18.50307
"5496",-98.84302,18.59582
"5497",-99.551987,27.464741
"5498",-97.849998,22.216667
"5500",-100.39222,20.593056
"5501",-97.459457,20.53315
"5502",-102.716667,20.066669
"5503",-90.5,19
"5507",-88.392395,18.678291
"5508",-96.422218,18.627781
"5509",-96.5,17
"5511",-101.66801,21.12131
"5512",-86.94583,20.50833
"5513",-101.41666,26.9
"5519",-92.91666,17.98333
"5522",-103.71667,19.23333
"5524",-99.12766,19.42847
"5525",-100.9828,22.14993
"5526",-96.91666,19.53333
"5527",-113.5,28
"5530",-101,25.41667
"5532",-104.56512,19.23661
"5534",-89.61667,20.96667
"5536",-102.3,21.88333
"5539",-99.09917,19.43
"5541",-98.46667,18.6
"5542",-98.2,19.05
"5545",-109.43333,27.1
"5547",-103.53333,20.01667
"5550",-109.89625,22.8766
"5553",-88.05,19.58333
"5554",-104.9,21.5
"5556",-86.89185,21.13928
"5557",-86.97444,20.75528
"5558",-87.05,20.86389
"5559",-86.73105,21.23114
"5563",-93.217,18.267
"5564",-104.31879,19.05011
"5565",-91.76667,17.75
"5567",-99.16667,18.63333
"5571",-99.38333,23.41667
"5573",-99.35,18.71667
"5577",-100,20.38333
"5579",-109.93333,27.48333
"5580",-103.88333,18.91667
"5583",-89.28779,20.2023
"5589",-99.01958,22.00869
"5600",-93.37128,18.00134
"5602",-97.6,16.11667
"5603",-100.65708,18.35411
"5604",-101.67829,21.13267
"5605",-88.30065,18.49625
"5606",-106.06667,23.28333
"5607",-100.0041,21.92075
"5608",-101.2517,26.53881
"5609",-99.32014,21.18422
"5610",-98.69851,22.80362
"5612",-105.29514,20.69012
"5613",-92.64573,18.53339
"5614",-99.18333,18.86667
"5615",-103.73015,20.8344
"5616",-102.77358,20.3553
"5617",-99.25869,18.61171
"5618",-92.6453,18.54326
"5619",-109.69771,23.05888
"5622",-98.80302,18.68308
"5623",-98.58333,18.51667
"5624",-98.96667,22.73333
"5625",-97.81181,25.6718
"5626",-109.633,26.833
"5627",-88.92283,20.12627
"5628",-98.44111,18.04582
"5629",-98.12079,18.0914
"5631",-98.07468,22.92109
"5632",-89.05037,19.69302
"5633",-99.11982,18.68594
"5634",-99.39049,21.91989
"5635",-95.20105,16.1661
"5636",-106.72094,23.90298
"5637",-96.79823,18.83321
"5638",-103.73333,19.25
"5639",-98.94321,22.9957
"5640",-96.8698,18.77223
"5642",-95.01975,16.43603
"5643",-97.40839,18.4285
"5644",-101.4267,20.95217
"5645",-99.12631,23.75634
"5646",-98.95483,18.81261
"5652",-100.38333,20.6
"5654",-115.46833,32.65194
"5658",-116.63333,32.56667
"5659",-110.94217,31.30862
"5662",-103.43333,25.55
"5663",-101.21667,27.95
"5669",-103.4,20.71667
"5671",-117.01667,32.53333
"5673",-98.398,21.153
"5675",-107.38972,24.79944
"5680",-99.1,26.35
"5691",-114.77667,32.46306
"5699",-98.41667,21.13333
"5704",-97.76279,21.33596
"5706",-102.35,19.08333
"5708",-112.1573,30.71501
"5713",-96.11559,19.14
"5731",-103.40678,25.54285
"5732",-99.6758,18.84464
"5733",-102.21667,25.7
"5734",-105.8,22.85
"5735",-97.93655,22.9581
"5736",-107.37812,24.81643
"5737",-95.17641,17.09126
"5738",-96.13666,18.05251
"5739",-96.31389,15.88861
"5740",-96.66583,16.20083
"5741",-99.35343,18.77179
"5742",-98.87507,21.43573
"5743",-98.38113,22.21343
"5744",-100.64142,20.8864
"5745",-101.67952,21.17248
"5746",-105.93083,24.10278
"5747",-100.215,26.96556
"5748",-89.12512,20.93461
"5749",-99.99175,21.9318
"5750",-97.08507,18.84436
"5751",-109.63333,27.06667
"5752",-103.45167,25.5804
"5753",-109.17463,25.91977
"5754",-109.95316,27.46485
"5755",-96.91842,18.86026
"5756",-99.93722,16.8772
"5757",-98.98611,18.77805
"5758",-109.73967,28.59532
"5759",-89.11639,20.95278
"5760",-114.77656,32.67424
"5761",-99.14159,18.89529
"5762",-99.51472,21.50861
"5763",-114.77186,32.45612
"5771",-97.38611,20.48722
"5772",-115.56471,32.63298
"5773",-86.87944,12.435556
"5776",-86.26833,12.15083
"5777",-85.95,11.93333
"5778",-86.25139,12.13639
"5779",-86.23681,12.12427
"5780",-86.35,13.08333
"5781",-86.1,11.96667
"5784",-84.78333,11.11667
"5785",-87.13105,12.62937
"5786",-85.16595,12.21635
"5787",-86.47516,13.63208
"5788",-86.00177,13.09171
"5789",-86.85938,12.522
"5790",-86.67952,12.59374
"5793",-83.76353,12.01366
"5794",-83.216667,10
"5795",-84.21667,10.01667
"5796",-84.00555,10.45556
"5797",-84.83812,9.97501
"5798",-84.08334,9.93333
"5799",-85.03333,10.9
"5800",-84.09601,9.95598
"5802",-85.48138,9.86886
"5803",-84.05886,9.94924
"5804",-84.07906,9.92757
"5805",-83.90425,9.6716
"5806",-84.15011,9.9611
"5807",-85.45201,10.14828
"5808",-84.22459,9.96309
"5809",-84.2078,9.62344
"5810",-84.0894,9.94056
"5811",-84.13454,9.94333
"5812",-84.09727,9.91472
"5813",-84.10042,9.90163
"5814",-84.1072,9.93056
"5816",-84.1,9.86667
"5817",-83.28953,10.07609
"5818",-17,32.73333
"5819",-16.835537,32.651704
"5822",-23.51667,14.91667
"5823",-64.93653,18.35329
"5824",-64.73876,17.7397
"5825",-89.203056,13.708611
"5826",-88.283333,13.533333
"5827",-88.979675,13.495364
"5828",-87.894241,13.488644
"5829",-88.449997,13.35
"5830",-89.18718,13.68935
"5832",-88.86667,13.5
"5833",-88.91667,13.78333
"5834",-89.15139,13.73472
"5835",-89.10944,13.70167
"5836",-89.84528,13.91908
"5837",-88.93333,13.71667
"5839",-87.83861,13.78361
"5840",-87.89917,13.80139
"5841",-88.55653,13.44706
"5842",-89.21306,13.74028
"5843",-87.86472,13.30778
"5844",-87.87361,13.74056
"5845",-89.20407,13.71407
"5846",-89.20639,13.74556
"5847",-89.18139,13.73611
"5848",-88.78333,13.68333
"5849",-89.34,13.97556
"5851",-88.19756,17.49952
"5852",-69.966667,12.5
"5853",-69.988571,18.50012
"5854",-69.923683,18.452406
"5855",-71.7,19.55
"5856",-69.9,18.46667
"5857",-70.7,19.45
"5858",-69.92368,18.45241
"5859",-69.98359,18.425
"5860",-70.01667,18.51667
"5861",-68.36546,18.5207
"5862",-69.95355,18.48426
"5863",-71.04458,19.58823
"5864",-71.59,18.52194
"5865",-70.98743,19.58035
"5866",-69.60644,18.45389
"5867",-69.40559,18.55973
"5868",-69.98978,18.5249
"5869",-69.900002,18.466667
"5870",-69.85,18.53333
"5874",-70.52291,19.39696
"5875",-70.1,18.41667
"5876",-70.40937,18.9421
"5877",-71.07487,19.55157
"5878",-70.60445,19.40583
"5881",-70.05288,18.38629
"5882",-69.87958,18.5181
"5883",-69.62444,18.51149
"5884",-66.87669,18.37338
"5885",-65.99961,18.35544
"5886",-66.04722,18.44083
"5887",-66.59515,18.0307
"5888",-81.25746,19.27756
"5889",-81.37436,19.2866
"5890",-79.5,9.033333
"5891",-79.533333,8.966667
"5892",-82.416672,8.5
"5893",-82.316673,8.4
"5894",-82.31667,8.4
"5895",-79.53333,8.96667
"5897",-80.98333,8.1
"5898",-79.65,8.95
"5902",-79.38333,9.08333
"5903",-80.36667,8.51667
"5904",-79.87728,8.7579
"5907",-82.25,9.33333
"5908",-79.36697,9.11035
"5909",-4.026667,5.336389
"5910",-88.033333,15.5
"5911",-88.025,15.50417
"5912",-87.95302,15.61444
"5913",-87.2167,14.0833
"5914",-87.46667,15.13333
"5915",-88.95,14.4
"5916",-89.18333,14.43333
"5917",-87.03333,15.66667
"5918",-87.45594,15.77293
"5919",-87.19727,14.0892
"5920",-87.86667,15.45
"5921",-87.21667,14.1
"5924",-87.94912,15.83747
"5926",-86.2,14.65
"5928",-87.63333,14.45
"5929",-86.56862,14.0273
"5930",-87.30037,13.29107
"5931",-87.13333,15.13333
"5932",-87.10612,13.48229
"5933",-87.16473,13.23627
"5934",-87.15079,14.07913
"5935",-88.0415,15.52451
"5936",-86.19406,14.53389
"5939",-86.79828,15.77848
"5941",-88.01667,15.43333
"5944",-72.271912,21.773766
"5945",-61.670818,10.174877
"5946",-61.41667,10.51667
"5947",-61.01491,10.3145
"5948",-61.47639,10.66297
"5949",-63.05225,18.08255
"5950",-157.977905,21.479906
"5951",-157.973328,21.397221
"5952",-156.500549,20.866667
"5953",-156.151993,20.861
"5954",-157.9779,21.47991
"5955",-99.51667,27.5
"5956",-99.50754,27.50641
"5958",-80.416443,27.08366
"5959",-80.25283,27.19755
"5960",-80.22977,27.25449
"5961",-80.1937,25.7742
"5964",125.083336,7.016667
"5965",122.540986,10.706231
"5966",124.985703,11.24517
"5968",121.133003,14.569
"5969",120.593002,16.416
"5970",122.564003,10.697
"5971",121.930587,20.699138
"5972",121.849998,20.299999
"5973",120.599998,18.200001
"5974",120.75,18.16667
"5975",121.079002,17.437
"5976",121.416,17.426001
"5977",121.445999,17.419001
"5978",120.583328,17.33333
"5979",121.466667,17.15
"5980",121.5,16.733334
"5981",120.319443,16.61861
"5982",120.416672,16.5
"5983",120.573601,15.2216
"5984",120.620003,15.079
"5985",121.141701,14.7314
"5987",121.226799,14.4167
"5988",121.047501,14.390278
"5989",123.333328,13.66667
"5990",123.654999,13.4697
"5992",122.333328,11.66667
"5993",124.982732,11.232732
"5995",123.282997,10.429
"5996",123.699997,8.33333
"5997",125,8
"5998",123.800003,8.48333
"5999",123.73333,8.05
"6000",122.364441,11.70611
"6001",120.966667,14.71667
"6002",120.333328,15.91667
"6003",121.617218,13.93139
"6004",124.242897,7.223017
"6005",120.956665,14.6625
"6009",125.61278,7.07306
"6010",120.98222,14.60417
"6011",120.68556,15.03028
"6012",124.2429,7.22302
"6015",120.593,16.416
"6016",121.75,17.5
"6017",124.64722,8.48222
"6018",123.89071,10.31672
"6019",125.43333,7.31667
"6020",122.9292,10.64205
"6021",125.09113,7.01061
"6022",123.28055,13.6391
"6023",123.989,10.26949
"6024",123.515,9.2142
"6025",125.64694,8.67694
"6026",120.7057,14.9923
"6027",121.02204,14.55293
"6028",125.09694,6.95167
"6030",123.63279,9.288931
"6031",124.647224,8.482222
"6032",124.631897,8.454236
"6033",122.021371,7.126474
"6034",122.929199,10.64205
"6038",120.58334,15.15
"6040",123.37306,10.85083
"6041",125.4255,5.41797
"6044",121.446,17.419
"6045",122.564,10.697
"6048",120.45,17.2
"6049",122.63333,10.95
"6050",125.48889,9.78389
"6053",123.30786,9.31047
"6054",122.01667,10.93333
"6055",124.68565,6.27069
"6056",124.8828,6.94703
"6057",124.82917,7.10667
"6058",124.53028,7.19083
"6059",125.78333,9.5
"6060",125.56667,9.55
"6061",125.6,9.65
"6062",122.58333,11
"6063",122.5,10.88333
"6064",126,7.5
"6065",125.53192,8.94563
"6066",122.22444,10.6386
"6069",124.84694,6.50306
"6070",120.48333,15
"6071",122.51667,10.8
"6072",122.55,10.85
"6073",122.18333,10.7
"6074",123.63333,10.1
"6075",123.8487,10.24505
"6076",124.77408,6.33576
"6077",126.17626,7.51252
"6078",125.5475,6.49111
"6079",125.72278,7.52861
"6080",125.45444,7.18722
"6081",125.58722,6.48889
"6082",125.7626,7.6623
"6083",126.31639,8.21528
"6084",125.65543,9.13748
"6085",125.78175,8.78564
"6086",125.60955,10.12818
"6087",126.15888,9.10117
"6089",120.98763,15.69068
"6092",121.72694,17.61306
"6096",120.59698,15.47942
"6101",120.81167,14.84194
"6102",120.62,15.079
"6103",120.96667,14.71667
"6105",124.23615,8.22236
"6106",123.18333,9.25
"6109",121.37704,13.75044
"6112",122.5195,13.3476
"6113",121.0259,13.7726
"6116",122.5941,10.57966
"6118",121.06667,14.53333
"6119",121.0614,14.58691
"6120",120.98333,14.48333
"6121",121.01749,14.48156
"6122",123.7964,10.24498
"6123",123.285,9.3584
"6124",120.5875,16.455
"6125",121.4,17.41667
"6126",124.5225,8.56306
"6127",123.8405,8.1481
"6128",122.75278,11.51389
"6129",124.2374,13.5848
"6130",125.12778,8.1575
"6131",120.6011,14.9405
"6132",138.097,9.538
"6134",162.981488,5.309562
"6135",163.027245,5.33221
"6136",138.139923,9.55565
"6137",162.982,5.325
"6140",101.067001,4.817
"6141",101.699997,3.166667
"6142",100.416672,5.41667
"6143",111.816673,2.3
"6144",101.5248,3.50925
"6146",101.45,3.03333
"6147",111.81667,2.3
"6148",111.51667,2.11667
"6149",102.56667,2.03333
"6150",115.4274,4.82114
"6151",101.72627,3.09864
"6152",101.65293,3.12532
"6153",114.009003,4.415
"6154",101.449997,3.033333
"6155",102.81667,2.5
"6159",101.93333,2.71667
"6160",101.53333,3.15
"6162",101.58065,3.0439
"6163",111.33334,1.5
"6165",102.25,6.13333
"6166",103.33333,3.8
"6168",101.66129,2.68173
"6169",114.009,4.415
"6170",110.3515,1.55807
"6172",113.03333,3.16667
"6173",113.6356,1.90978
"6174",111.68333,1.88333
"6175",111.41667,1.66667
"6176",114.5,2.5
"6177",111.91667,1.25
"6178",112.16667,2
"6179",110.56667,1.16667
"6180",112.66667,1.83333
"6181",114.75,3.66667
"6182",111.63333,2.16667
"6183",112.33333,2.51667
"6184",113,2.66667
"6185",102.93333,1.85
"6186",102.25616,2.20569
"6192",101.53281,3.08507
"6195",102.16573,6.19507
"6196",103.13044,5.33896
"6197",100.93333,4.76667
"6198",101.96667,4.88333
"6201",102.76667,3.58333
"6206",101.9339,2.7437
"6207",102.3626,3.936
"6208",102.4176,3.4506
"6209",103.41515,3.50158
"6210",101.857,3.7899
"6211",102.9143,3.22
"6212",102.0468,4.1842
"6213",100.4735,5.37841
"6214",101.1288,4.5712
"6215",101.43924,3.12388
"6216",101.60671,3.10726
"6217",100.38386,5.44699
"6218",100.39471,6.09423
"6219",100.56177,5.36499
"6220",99.85472,6.3233
"6221",100.47677,6.03757
"6222",101.37643,4.47086
"6223",103.83334,2.43333
"6224",101.62004,3.10927
"6225",102.51911,5.57107
"6226",103.4162,4.775
"6227",103.2059,5.2056
"6228",102.4,6.06667
"6229",102.21414,5.76407
"6230",102.14708,5.80889
"6231",101.97577,4.21048
"6232",102.73551,5.55008
"6233",103.8999,1.7381
"6234",100.19862,6.4414
"6238",100.36667,6.11667
"6241",116.0653,5.966
"6244",100.26667,16.783333
"6245",98.962997,18.767
"6246",103.494003,14.882
"6247",98.633331,9.966667
"6248",104.86306,15.23306
"6249",101.283607,6.54278
"6258",97.969002,19.299999
"6259",97.683029,18.53603
"6260",99.101349,8.119181
"6261",98.30889,8.014022
"6262",103.301003,16.184999
"6263",98.778419,7.75011
"6264",103.08179,16.03612
"6266",100.53333,7.13333
"6267",98.963,18.767
"6268",98.4,7.88333
"6269",98.63333,9.96667
"6270",103.301,16.185
"6271",104.322,15.12
"6273",99.49277,18.29232
"6274",97.969,19.3
"6275",102.25479,14.88825
"6276",99.72327,19.87374
"6277",102.5298,12.42022
"6278",100.51477,13.86075
"6280",99.611,7.556
"6282",100.608,7.187
"6283",98.982,18.79
"6285",103.5,16.43333
"6288",99.52153,16.48344
"6290",100.88333,12.93333
"6291",100.08334,7.61667
"6293",99.8,13.53333
"6294",100.78333,18.78333
"6296",97.975,19.302
"6297",99.10135,8.11918
"6298",99.96667,8.43333
"6299",102.742,17.87847
"6301",90.407143,23.709921
"6302",90.40861,23.72306
"6303",90.40714,23.70992
"6304",73.803749,18.618679
"6305",73.856743,18.52043
"6307",77.284103,28.6698
"6308",80.919724,26.84943
"6309",77.199997,28.6
"6311",76.845052,9.481056
"6312",76.831876,9.571252
"6313",76.808167,9.726496
"6315",75.693595,11.717132
"6316",75.287857,12.363329
"6317",75.30769,12.457125
"6318",75.35725,12.457066
"6319",85.862317,25.141419
"6320",74.865555,31.633057
"6321",75.917221,31.532221
"6322",74.534889,30.28735
"6323",77.330002,28.58
"6324",77.033333,28.466667
"6325",75.816666,26.916668
"6326",83,25.333332
"6327",93.666672,24.33333
"6328",72.616669,23.033333
"6329",88.402496,22.895559
"6330",72.833336,21.166668
"6331",78.474442,17.37528
"6332",79.5,15.5
"6333",73.833328,15.48333
"6334",74.800003,13.1
"6335",76.383272,9.951903
"6336",77.04261,9.341318
"6337",76.916664,8.483333
"6338",75.01667,29.533333
"6339",76.970711,11.0052
"6340",74.949997,30.23
"6341",76.787003,30.737
"6342",74.883331,12.866667
"6343",75.849998,30.9
"6344",73.781,20.001
"6345",74.53333,20.55
"6346",77.60329,12.97623
"6347",73.85674,18.52043
"6349",80.24963,13.06042
"6350",76.5,31
"6351",76.91666,8.48333
"6352",75.7707,11.25098
"6353",77.22897,28.65381
"6354",88.31028,22.58917
"6355",73.18758,22.30655
"6357",74.88333,12.86667
"6358",77.4,23.26667
"6359",77.7,8.73333
"6360",83.3,17.7
"6361",78.117,9.933
"6363",72.97739,21.71598
"6364",75.83331,22.71792
"6365",76.71867,30.70385
"6366",83.37389,26.755
"6367",76.09944,13.00056
"6368",88.41667,22.58333
"6369",78.70467,10.79048
"6370",70.78333,22.3
"6372",78.82218,14.46501
"6373",75.14889,12.81046
"6374",77.59457,12.9716
"6375",78.47444,17.37528
"6376",80.35,26.46667
"6377",77.03888,28.57747
"6378",77.03333,28.46667
"6379",76.23708,9.96486
"6380",72.61667,23.03333
"6381",81.85,25.45
"6382",76.21667,10.51667
"6383",72.83334,21.16667
"6384",94.30131,24.25128
"6385",76.96667,11
"6386",78.16666,11.65
"6387",79.95007,23.16698
"6388",72.96667,19.2
"6389",78.13333,13.13333
"6391",73.80375,18.61868
"6392",75.57618,31.32602
"6393",75.91893,14.45372
"6394",93.66667,24.33333
"6395",78.4,13.16667
"6396",77.33,28.58
"6397",77.43333,28.66667
"6398",85.117,25.6
"6399",76.93333,15.15
"6400",76.787,30.737
"6401",73.83333,15.48333
"6402",75.78333,13.31667
"6403",76.40266,30.32715
"6404",77.63409,9.51214
"6405",80.45,16.3
"6406",77.2847,9.73647
"6407",77.33244,8.23776
"6408",77.78621,9.96936
"6410",75.13378,15.34776
"6411",80.61667,16.51667
"6412",79.65,21.16667
"6413",88.24734,24.09098
"6414",88.37366,22.57904
"6415",77.83673,17.20319
"6416",87.47422,25.77895
"6417",77.31667,28.43333
"6418",78.3393,10.03241
"6419",75.65,32.28333
